ALPSTEIN,Alpstein,,47.79439,14.43411,1443
ALPWKOPF,Alpwegkopf,,47.27372,9.71561,1437
ALTBAB,Altbabawand,,50.02952,11.20348,402.9
ALTELS,Altels,,46.42891,7.67841,3629
ALTNHR,Altenahr (Ortskern),Abzweigung B 267 / B 257 (Aufstieg zur Burg Are),50.51703,6.99214,171
ALTFLS,Altfels,Felsformation; Naturdenkmal,49.56127,6.57201,310
ALVIER,Alvier,Bergrestaurant,47.1096,9.4143,2345
Bgr,am Bachgraben,weiter n. E,47.29654,10.12231,1420
AMDBLM,Ama Dablam,,27.86167,86.86389,6812
AMEISKOGL,Ameiskogel,,47.71122,14.10558,-9999
AMERLUG,Amerlug Alpe,,47.20861,9.59444,1290
AMERLUEG,Amerlügen,,47.21028,9.61428,788
AMRWLA,Ammerwald Alm,Auf der Strecke zwischen Schloß Linderhof in Bayern und dem Plansee in Tirol.,47.53217,10.85953,1104
AMPASS,Ampass,,47.26035,11.45906,651
AMPRVR,Ampervreilsee,,46.57269,9.15113,2386
AMPFST,Ampferstein,,47.17445,11.31324,2556
ANDBUCH,Andelsbuch,,47.41331,9.89622,613
ANGLLM,Angelalm,,47.67287,11.94632,1299
ANBGKG,Angerberg Kogel,,47.16289,11.23803,2399
ANGERERALM,Angereralm,,47.62484,14.23056,-9999
ANGERK,Angerkogel,,47.61837,14.2289,2057
ANGERS,Angersattel,,47.6306,14.22627,-9999
ANGLM,Anglmauer,,47.73423,14.1068,2103
ANGOLE,Angole,,27.85778,86.55556,6941
501,Anhöhe Lago Grey,Anhöhe Lago Grey,-51.0453,-73.14111,274
204,Anhöhe Lago Paine,Anhöhe Lago Paine,-50.84509,-72.92212,342
ANKNBL,Ankenbälli,,46.60463,8.08498,3161
ANKOGEL,Ankogel,,47.05103,13.2486,3248
AKBERGST,Ankogelbahn Bergstation,,47.04268,13.21572,2637
ANLAUFALM,Anlaufalm,,47.77584,14.51324,982
ANBGHS,Annaberger Haus,,47.87358,15.42124,1377
ANBGHS,Annaberger Haus,ÖAV Sekt. Gebirgsverein,47.87358,15.42125,1377
ANNJOCH,Annalper Joch,,47.28833,9.96153,1997
ANNALP,Annalperaualpe,,47.28444,9.98575,1364
ANPBSC,Annapurna Basecamp,,28.53064,83.87842,4125
ANPRNI,Annapurna I,,28.59583,83.82222,8091
ANPRNI,Annapurna II,,28.53472,84.125,7937
ANPRNI,Annapurna III,,28.58361,83.99194,7555
ANPRNI,Annapurna IV,,28.53722,84.08389,7525
ANPSGN,Annapurna Southa (Ganesh),,28.51778,83.80833,7219
ANTKHS,Anton-Karg-Haus,,47.57989,12.27718,829
ANTRPA,Antronapass,,46.03752,8.02027,2838
VLVST1,AP Valvestino,Ausgangspunkt Für Tour Valvestino (Mose Bike guide),45.74583,10.59054,699.2
ARKMTS,Arakam Tse,,27.92,86.7675,6423
ARNKCH,Araniko Chuli,,29.17639,83.65694,6034
ARCHTL,Archtalkopf,,47.55764,11.19431,1927
ARDECN,Arete des Ecandies,,46.01529,7.03942,2870
ARICO,Arico,,28.19014,-16.52314,787.2
ARICO P,Arico Parkplatz,,28.18752,-16.52059,819.6
ARPLST,Arpelistock,,46.34391,7.31537,3035
ARPETT,Arpette,,46.02913,7.08814,1640
ARGLCC,Arrrow Glacier Camp,,-3.07239,37.33628,4868
ARSCHS,Arthur-von-Schmid-Haus,,46.98919,13.26727,2281
ARZBCH,Arzbach,,47.71108,11.5551,680
ARZLOC,Arzlochscharte,,47.72386,14.06148,1985
ASBERG,Asberg,auf dem schlecht zugänglichen Gipfel Kreuz und Messpunkt,50.62641,7.29589,441
ASBSEG,Asberg-See (großer See),,50.62528,7.29856,411
ASBSEM,Asberg-See (mittelgroßer See),Bademöglichkeit am mittelgroßen Asberg-See (Zutritt auf Grundstück offiziell verboten),50.62639,7.29329,374
ASIAGO,Asiago Glockenturm,Italien - Sette Communi; Ortsmitte,45.87566,11.50906,1029.9
BGLVBL,Asseberg - Lavafelsen und Blockfeld,Naturdenkmal,50.21852,6.79872,600
ASTRO,Astrorama/Fort de la Revère,Mit dem Auto zu erreichender Aussichtspunkt. Blick auf Nizza und die Alpen. Von La Turbie auf der D2564 in Richtung Nizza. Am Col d'Eze rechts.,43.73891,7.36458,719
AU,Au,,47.32417,9.9775,791
AUSAN,Auberge du Sanetsch,,46.36242,7.29714,2061
AULSLY,Auelsley,Kalkfelsen; Naturdenkmal,50.23773,6.59705,-9999
aEg,auf E-Grat,,47.30098,10.0801,2025
RüRa,auf Rücken/Rampe,über Waldgrenze n. NW,47.32041,10.09809,1685
AUFGHACKT,Aufghackt,,47.69247,13.99975,-9999
AUGBOHO,Augstbordhorn,,46.23515,7.79515,2977
AUGSTWALM,Augstwiesenalm,,47.68539,13.84889,1415
AURACHERKO,Auracher Köpferl,Westgipfel,47.71364,11.90816,1231
aetua,Äußere Turaalpe,Forstweg weiter,47.31282,10.10791,1336
ASSRBG,Ausserberg,,46.31303,7.84303,1008
KICKLEY,Aussichtpunkt Kickley,,50.70287,6.4653,344
403,Aussichtsfelsen Grey-Gletscher,Aussichtsfelsen Grey-Gletscher,-50.95113,-73.20519,438
AXMRKG,Axamer Kögele,,47.20013,11.27794,2097
AXAMS,Axams,,47.23116,11.28038,874
BCHLST,Bächlistock,,46.5841,8.243,3247
BCHMSP,Bachmayr Spitze,,47.13422,12.3246,3199
BCKNRT,Backenreute,,47.54472,9.76056,448
BACKENSTN,Backenstein,,47.65563,13.86884,1772
BCKRLM,Bäckerloamboden,,47.43743,10.90371,1431
BLATERNS,Bad Innerlaterns,,47.26433,9.79233,1147
BAERENH,Baerenhöhle,,47.64797,13.82178,-9999
BAHNHI,Bahnhof Hinterstoder,,47.7759,14.17784,-9999
BAIEN,Baien,,47.38056,9.8875,631
BRKRSP,Baierkarspitze,,47.50244,11.38614,1909
BITBSG,Baita Segala,,45.84023,10.77471,1268.8
BLDRSC,Balderschwang,,47.46639,10.10444,1044
BALUSP,Ballunspitze,,46.9554,10.13524,2671
BLSPKR,Ballunspitze,Gipfelkreuz; welches etwas vorgelagert steht und über eine luftige Kletterstelle (II) zu erreichen ist,46.95541,10.13534,2671
BLMNHR,Balmenhorn,,45.91321,7.85747,4167
BALMHR,Balmhorn,,46.42501,7.69335,3698
BLMHRN,Balmhorn,Balmhorn höchster Punkt,46.42493,7.69349,3699.1
BLMHRN,Balmhorn Gipfelkreuz,Balmhorn Gipfelkreuz,46.42475,7.69357,3689.9
BLTSCH,Baltschiderlicka,,46.40497,7.9112,3219
BLTSCH,Baltschiederklause,,46.39489,7.88966,2783
PDCBANDANF,Band Anfang (Pizzo della Croce),Beginn des Grasbandes; das eine Umgehung des steilen Gipfelaufbaus zulässt. Dadurch ist eine Überschreitung des Gipfels von P. 1662 kommend möglich.,46.21408,8.6439,1763
PDCBANDEND,Band Ende (Pizzo della Croce),Ende des Grasbandes; das eine Umgehung des steilen Gipfelaufbaus zulässt. Dadurch ist eine Überschreitung des Gipfels von P. 1662 kommend möglich.,46.21414,8.64263,1766
BAR ALPINO,Bar Alpino,Italien - Sette Communi; Kleine Bar im Süden,45.81352,11.46861,1266.7
MACH08,Barafu Camp,,-3.09926,37.37817,4645
BARAFU,Barafu Hut Camp,,-3.10119,37.37872,-9999
BRGHTT,Baraghetto,Nebengipfel des Monte Generoso (kleines Kreuz und Grenzstein 23A bei Brücke zu Klettersteig),45.93372,9.02093,1691.8
BRBLLY,Barbelley,Naturdenkmal,49.84812,7.02857,-9999
BRNFLS,Bärenfels,Mit dem Zug oder Tram Nr. 11 nach Aesch. Von dort zum Schloss Angenstein und zuerst der Strasse und den Waldwegen Richtung Oberaesch folgend; direkt an die Felsen. Routenanzahl ca. 68; -5c bis 7a; Routenlänge 8 - 35m Der Bärenfels zeichnet sich durch festen; manchmal rauhen; teilweise zerklüfteten Fels aus. Im Sommer kann es durch die ausgesprochene Südlage sehr heiss werden. (Auszug aus Kletterführer Fluebible),47.46274,7.61503,-9999
BAERENFMBG,Bärenfeuchtermölbing,,47.58703,14.126,1761
BAERENK,Bärenkopf,,47.30047,10.13603,2080
BRNKPF,Bärenkopf,,47.41458,11.71194,1991
BAERENKOPF,Bärenkopf,,47.64353,14.11692,1404
BRNGPF,Bärenkopf (Gipfelkreuz),Gipfelkreuz Bärenkopf,47.41488,11.71239,1991
BRNTWR,Bärentalwächter,,50.05279,11.26121,394.1
BRGLST,Bärglistock,,46.61492,8.14071,3656
BARIONE,Barione,,46.20114,8.63441,821
BAERNE,Bärnegg,,47.63722,14.21714,1930
MACH06,Barranco Camp,,-3.09567,37.32962,3983
BARNCO,Barranco Hut Camp,,-3.09519,37.33052,-9999
BDECRN,Barre des Ecrins,,44.92227,6.35742,4088
ECHPTG,Barre des Ecrins Hauptgipfel,Hauptgipfel,44.92211,6.35965,4102
BDTOULES,Barre des Toules,Parkmöglichkeit an der Staumauer des Lac des Toules; Ausgangspunkt z.B. für Pointe des Planards,45.92833,7.19823,1832
MP05,Barriere,Barriere (vorher links Maulttierpfad benutzen; Steinmann),-33.75705,-69.97287,3197
BRTHBG,Bartholomäberg,,47.09247,9.90828,1087
BRTHLA,Bartholomäus Alpe,,47.27597,9.91822,1644
BRUNTS,Baruntse,,27.87194,86.98194,7129
BARWIS,Barwies,,47.30493,10.96741,875
BSLTLB,Basaltlavafelsen Bilsheck,Naturdenkmal,50.28736,6.61881,-9999
BSLTLR,Basaltlavastrom am Roßbüsch,Naturdenkmal,50.27268,6.62969,-9999
BRKUTZ,Basaltrose Kutzenberg,Sphäroid aus Basalt (geologisches Denkmal); von der Mautstelle der Petersberg-Straße folgt man der Forststraße in nordöstl. Richtung; um an einer Abzweigung links bergab zu halten; zuletzt weglos,50.68065,7.20904,156
BASODI,Basòdino,,46.41162,8.4687,3274
BASSAABELL,Bassa d'Abellio,,43.88228,7.57933,752
BATSCH,Batschuns,,47.28056,9.66861,665
BTGLHS,Battagliahaus,Privates Berghaus,46.81355,9.5117,1601
BAUDHA,Baudha,,28.37861,84.67722,6672
BSMTGW,Bauernschmitt Ged.-Wand,,50.03456,11.20357,445.9
BAUMGARTEN,Baumgartenschneid,,47.70237,11.80909,1444
BMKRCH,Baumkirchen,,47.29987,11.56373,593
BAUMSREIT,Baumschlagerreith,Jausenstation,47.64596,14.09821,724
BYRTWD,Bayreuther Wand,,49.9811,11.0992,506
BCDEPC,Bec d'Epicoune,,45.91471,7.42227,3529
BCHRHS,Becher-Haus,,46.95705,11.18957,3195
BCHRHS,Becherhaus,,46.9575,11.19,3195
BEERENKG,Beerenkogel,,47.65158,13.92881,1194
BLCHGR,Beginn Blanche-Grat,oberhalb der Felsen; die sich ab der Cabane de la Dent Blanche nach Osten erstrecken; Wegpunkt für den Wandflue-Grat (S-Grat; Normalweg) auf die Dent Blanche,46.02047,7.60287,3631
JHBNWG,Beginn des Nordwestgrates auf den Johannisberg,,47.11432,12.66795,3260
HORLSG,Beginn des Südgrates auf die Hohe Riffl,,47.12193,12.666,3295
BF3882,Beginn Felskamm P. 3882,oberhalb der Wandfluelücke; Wegpunkt am Normalweg zur Dent Blanche,46.02221,7.6072,3782
GRMYT1,Beginn Felssteig Gr. Mythen,mit Drahtseilen gesicherter Steig (bei Nässe gefährlich),47.0287,8.69409,1475
GRMYT2,Beginn Nordabschnitt Gr. Mythen,"Totenplangg"; ab hier bei Restschnee Pickel und Steigeisen anzuraten,47.03025,8.69113,1815
BGEGLK,Beginn Ostgrat Liskamm,vom Lisjoch ausgehend,45.92046,7.8501,4180
BFDTBL,Beginn S-Grat Dent Blanche,Beginn des eigentlichen Wandflue-Grats (S-Grat) auf die Dent Blanche (Normalweg),46.02604,7.60961,3908
BS3907,Beginn Schneegrat um P. 3907,am S-Grat auf die Dent Blanche,46.02411,7.60859,3889
GHSth,bei G.H. Starzelhaus,Forstweg ins Turatal,47.31169,10.11648,1295
BCHPSS,Beichpass,,46.43489,7.91888,3128
BCHSPT,Beichspitza,,46.43212,7.91534,3208
BELALP,Belalp,,46.37176,7.9746,2094
BELCHEN,Belchen,Aussichtspunkt über dem Rheintal,47.82258,7.83325,1414
BELVUE,Belvue,Bergstation Lift,45.87308,6.77806,1782.8
BNEVIS,Ben Nevis,,56.79698,-5.00314,1344
BNDLST,Bendelstein,,47.10385,11.52185,2436
BNDKTN,Benediktenwand,,47.65325,11.46544,1801
BHOCHT,Berchtesgadener Hochthron,,47.69351,12.98655,1959
BEREUT,Bereuters Neualpe,,47.43011,10.08283,1509
HOHENHEWEN,Berg und Burg Hohenhewen,idyllisch gelegene Burgruine auf einem ehemaligen Vulkan (Hegau-Vulkane); schöner Blick auf das Bodenseegebiet,47.8363,8.74723,874
BERGBLUMEN,Bergblumengarten,,47.76072,12.86921,737.9
BRGKGL,Berger Kogel,,46.99457,12.38217,2656
MANGANU,Bergerie de Manganu,,42.21991,8.98043,1601.1
RADULE,Bergerie de Radule,,42.30315,8.8751,1375
TOLLA,Bergerie de Tolla,,42.17179,9.09771,1011
TRAMIZZ,Bergerie de Tramizzole,,42.24696,8.99473,1427.1
BERTULA,Bergerie de Tula,,42.32586,8.86753,-9999
VACCAGH,Bergerie de Vaccag ia,,42.23694,8.97408,1620.9
BGHSWL,Berghaus Äscher-Wildkirchli,Bergrestaurant; auch Aescher-Wildkirchli,47.28334,9.41425,1455
BGHSBN,Berghaus Bannalpsee,privat,46.86989,8.42802,1598
BGHSBR,Berghaus Bort,privates Berghaus,46.65258,8.04414,1564
BGHSCS,Berghaus Casanna,,46.8418,9.73784,1944
BGHSJC,Berghaus Churer Joch (Jochalp),Privates Berghaus,46.80618,9.56987,2042
BGHSEN,Berghaus Engstlenalp,privates Berghaus,46.77622,8.34472,1834
BGHSFL,Berghaus Flue (Fluhalp),Bergrestaurant,46.01277,7.81098,2618
BGHSGG,Berghaus Gfellalp (Gfällalp),privat,46.43979,7.71931,1850
BGHSHM,Berghaus Heimeli,Bergrestaurant,46.81552,9.76799,1831
BGHSHM,Berghaus Heimischgarten,privates Berghaus am Gsponser Höhenweg,46.16035,7.93808,2100
BGHSIF,Berghaus Iffigenalp,privat,46.39975,7.44059,1584
BGHSML,Berghaus Malbun,Bergrestaurant,47.14586,9.4349,1369
BGHSNG,Berghaus Nagens,Bergrestaurant,46.86197,9.23415,2127
BGHSOB,Berghaus Oberaar,privat,46.54353,8.27387,2338
BGHSPR,Berghaus Pirigen,Bergrestaurant,46.83237,9.70491,1773
BGHSKS,Berghaus Piz Kesch,Privates Berghaus,46.64584,9.8275,1822
BGHSST,Berghaus Stafelalp,Bergrestaurant,46.76957,9.78439,1894
BGHSSV,Berghaus Suvretta,Privates Berghaus,46.55899,9.84467,1815
Brghm,Bergheim,,47.32214,10.16936,1162
Brghm,Bergheim,,47.32214,10.16936,1203
ALMGLR,Berghotel Almagelleralp,Bergrestaurant,46.10121,7.985,2191
BHALMG,Berghotel Almagelleralp,,46.10112,7.98461,2194
BGHTLG,Berghotel Gaffia,Privates Berghaus ,46.99497,9.41416,1861
BGHTLN,Berghotel Langis,Bergrestaurant,46.89325,8.12624,-9999
BGHTPP,Berghotel Piz Platta,Privates Berghotel,46.52183,9.6631,1977
BGSCBG,Berghotel Schönhalden-Flumserberg,,47.06259,9.33106,1484
BGBHRT,Bergkegel mit Burgruine Hartelstein,Naturdenkmal,50.23438,6.53174,552
BGRABG,Bergrestaurant Alpenrösli-Mullerenberg,,47.08613,9.1017,1189
BGRSMD,Bergrestaurant Maderanertal,,46.78181,8.77284,1345
BGRSSH,Bergrestaurant Schrina-Hochrugg,,47.14149,9.26515,1590
BGRSTS,Bergrestaurant Tschingla,,47.14821,9.29479,1527
BERGSEEBR,Bergseebrücke,Brücke über die Gutach im Bereich der Tribergfälle,48.12631,8.22768,778
BGSSCH,Bergseeschijen,,46.6637,8.48576,2815
BERGHOESS,Bergstation Hössbahn,,47.66617,14.17381,1853
BRNDLM,Berndlalm,,47.18544,12.26041,1500
BRNOSP,Bernina Ospizio,Bergrestaurant,46.41113,10.02196,2309
BERTL,Bertl,,47.82004,14.16861,-9999
BESSO,Besso,,46.07767,7.65877,3668
GLAARG,Betreten Glacier Argentiere,,45.95247,6.98671,-9999
BETSTEIN,Betstein,,47.60244,14.18478,1836
BTTWK,Bettelwurf; Kleiner,,47.34561,11.50969,2649
BETTEN,Betten,Station,46.37142,8.07622,842
BTKSP,Bettlerkarspitze,,47.43092,11.61767,2268
BTTVG,Bettlerkarspitze Vorgipfel,,47.43378,11.61778,2130
BTMRLP,Bettmeralp,,46.39171,8.06645,1924
BTMRGR,Bettmergrat,Station,46.41046,8.07694,2647
BEZAU,Bezau,,47.38564,9.90219,650
BHRTKM,Bhairab Takura (Madija Peak),,28.19806,85.80778,6799
BHMDMR,Bhemdang Ri (Morimoto),,28.27361,85.66556,6150
BHRKTS,Bhrikuti Sail,,28.89361,84.21778,6364
BHLLHS,Bhulau Lhasa,,29.44194,82.59389,6102
BIBERK,Biberkopf,,47.27053,10.23256,2599
BIBRWR,Biberwier,,47.38339,10.893,989
BCHLAL,Bichler Alm,,47.64603,11.47375,1438
BIELERHOEH,Bieler Höhe,Parkplatz Bieler Höhe; Ausgangspunkt für viele Touren in der Silvretta,46.91817,10.09738,2040
BIERGR,Biergarten,Hier gibt's Eis und Toiletten,52.2438,7.70655,122
BTSCHR,Bietschhorn,,46.39153,7.85076,3934
BTSCHJ,Bietschjoch,,46.38829,7.82578,3174
ACON11,Big Hill,,-32.63687,69.86438,3411
BJHNCH,Bijora Hiunchuli,,29.29444,82.52583,6111
BLDSTN,Bildstein,,47.45836,9.77172,655
BILDST,Bildstein,,47.45792,9.77161,659
BLDSTN,Bildstein,Naturdenkmal. Quarzitfelsen im Tal des Trabener Baches,49.89231,7.14398,-9999
BLDSTC,Bildstock,Ortschaft oberhalb Schruns,47.05417,9.86028,1301
BILDWI,Bildstock an Wildibach,,46.09018,7.78614,1645
BRKBIN,Binna-Brücke Freichi,,46.37603,8.25362,1845
BRDLBL,Birdelshardt Blockfeld,Naturdenkmal,50.28878,6.6139,-9999
BIRGHR,Birghorn,,46.45309,7.78927,3243
BRGSCH,Birgisch,,46.31652,7.95691,1093
BRGTZA,Birgitzer Alm,,47.20377,11.30813,1808
BIRKKARSP,Birkkarspitze,,47.41128,11.43756,2748
BIRNHR,Birnhorn,,47.47492,12.73377,2634
BSCHOF,Bischof,,47.54047,11.17636,2033
BSCHFS,Bischofskappe,ein Fels in der Form einer Bischofsmütze,49.87655,6.28862,-9999
BSCHFS,Bischofsmütze,Naturdenkmal,49.91954,7.12166,-9999
BISHRN,Bishorn,,46.11776,7.71481,4153
BVBGMS,Biv Biagio Musso,,45.9326,7.2851,3664
BVCSRF,Biv Cesare Fiorio,,45.90157,7.05983,2729
BVCGLR,Biv Città di Gallarate,,45.95191,7.87711,3960
BVDLNT,Biv Dolent,,45.92733,7.06906,2667
BFLGRD,Biv Felice Giordano,,45.91339,7.85812,4167
BVGRNV,Biv Girgio Novella,,45.97222,7.62054,3706
BVLONZ,Biv Lonza,,45.98524,7.63736,2975
BRSVLN,Biv Rossi e Volante,,45.92978,7.77071,3750
BSCHLJ,Biv Schalijoch,,46.0933,7.70952,3780
BIVLOMB,Biv. Lombardi,,46.51842,10.54122,3316
BIVGAL,Bivacco Città di Gallarate,,45.9519,7.87711,3960
CAPBAL,Bivacco Felice Giordano (Cap. Balmenhorn),,45.91339,7.85812,4167
BIVROS,Bivacco Rossi e Volante,auf älteren Karten noch mit 'Bivacco Cesare e Giorgio' bezeichnet,45.93005,7.77097,3750
BVCCSV,Bivacco Savoie,,45.89373,7.2825,2654
BULRLT,Bivacco Ulrich Latelin,,45.82295,7.79052,3120
BIV,Bivak Alp Sch,Bivak under AlpeinerSch. trail 502,47.03542,11.65537,2631.6
BIV ITALIA,Bivio Italia,Italien - Sette Communi; Weggabelung beim Monte Ortigara,45.9806,11.48533,1982.3
BCDBLN,Bivouac Col de la Dent Blanche,,46.04151,7.60721,3540
BENVRD,Bivouac Envers des Dorées,,45.97979,7.04871,2980
BIZAU,Bizau,,47.36906,9.92914,681
BLNCMN,Blanc de Moming,,46.07181,7.66714,3663
BLNKHR,Blankahorn,,47.11417,10.36778,3129
BLASENKA,Blasenka,,47.25747,9.94517,2010
BLASER,Blaser,,47.10662,11.41173,2241
BLSNSP,Blassenspitze,,47.42181,11.05486,2421
BLATTN,Blatten,,46.42052,7.81937,1540
BLTNTR,Blatten bei Naters,,46.35868,7.98395,1327
BLGMP,Blaue Gumpe,,47.41109,11.06997,1159
BLAUSEE,Blausee,,47.29314,9.84777,1934
BLCKHS,Blecksteinhaus,,47.64813,11.89079,1060
BLBSKP,Bleibiskopf,Nur zu Fuß oder per Mountain Bike zu erreichen.,50.24655,8.53785,480
BLCHHR,Bleicherhorn,,47.47056,10.14028,1669
BLENSFELS,Blenser Felsen,kleines Felsmassiv mit Gipfelkreuz oberhalb von Blens; in der Karte als Jufferley bezeichnet,50.66206,6.48762,293
BLNHRN,Blinnenhorn,auch Corno Cieco,46.42574,8.32066,3374
MP02,Blöcke,Blockiges Umfeld,-33.80774,-70.00783,2456
BLCKFL,Blockfeld,Naturdenkmal,50.24828,6.77954,-9999
BLCRSZ,Blockfeld Roßbüsch,am Nordhang des Roßbüsches; Naturdenkmal,50.27135,6.61965,-9999
BLCKGR,Blocklavafeld Griesenheld,Naturdenkmal,50.25943,6.66813,470
BLOMBG,Blomberg,,47.73364,11.50758,1237
BLMLHR,Blüemelisalphorn,,46.48886,7.77179,3657
BOBAYE,Bobaye,,29.95917,81.0225,6808
B PAU,Bocca Pau,Italien - Sette Communi,45.80111,11.44944,1290.9
BOCCAPEDRU,Bocca St Pedru,,42.2633,8.89311,1452.1
BOCSCA,Bocchetta dello Scaiee,nach SLK ca. 2450 m,46.32976,8.83872,2438
BCHFRM,Bocchetta di Formazzora,,46.45855,8.48102,2687
BCHSRD,Bocchetta di Sròdan,Übergang,46.41922,8.55991,2460
BTTVAL,Bocchetta di Valle,verbindet das Val di Ponte (Lago Maggiore) mit den Valle di Bordei (Centovalli); am Aufstiegsweg zum Gridone,46.12065,8.65893,1948
BOKAKO,Bockkarkopf,,47.29216,10.28771,2610
BOKASC,Bockkarscharte,,47.29429,10.29216,2505
BOCKSB,Bocksberg,,47.36114,9.75756,1461
BODALM,Bodenalm,Restauration,47.02779,12.38745,1941
BDNSCH,Bodenschneid,,47.67211,11.838,1668
BODINGGR,Bodinggraben,,47.79191,14.39336,641
BOKTOH,Boktoh,,27.62083,88.00611,6142
BOLGACH,Bolgenach,,47.46528,9.98583,815
BLGNCH,Bolgenachtal,,47.46806,9.99833,898
BLLNWS,Bollenwees,Bergrestaurant,47.25312,9.42437,1470
BLVRSH,Bolvershahn,wenig eigenständig,50.66889,7.22344,219.0
BOESEN,Bösenbühel,,47.67941,14.03719,2277
BOESAT,Bösenbühelsattel,,47.68104,14.02791,2104
BUQTNS,Bouquetins,,45.98176,7.54535,3838
BYSCLK,Boy Scout Lake,Boy Scout Lake,36.58155,-118.27146,-9999
BRNDHS,Brandenburgerhaus,,46.84447,10.778,3272
BRANDLECK,Brandleck,,47.77068,14.37233,1725
BRANDL,Brandleck,,47.66021,14.06456,2246
BRANDR,Brandriedel,,47.43934,13.62023,1724.9
BASP,Braunarlspitze,,47.22944,10.06433,2649
BRUNCK,Brauneck,,47.66461,11.52511,1555
BRZSTF,Brazer Staffel,,47.17104,10.10073,1961
CAPITELLO,Breche de Capitello,,42.21108,9.00658,-9999
BRCHDM,Brèche de la Meije,,45.00386,6.29958,3357
BRCHDR,Brèche du Rateau,,44.99031,6.28392,3235
BRCHSP,Brecherspitze,,47.67664,11.87075,1638
BRCHTN,Brechten,,47.24402,11.13132,2419
BRTGKG,Breiter Grieskogel,,47.10132,11.02265,3287
BrRü,breiter Rücken,über Waldgrenze n. NW,47.32041,10.09607,1731
BRTWAS,Breites Wasser,hier Steine; um einen Zufluss zum Futschölbach zu überqueren,46.88588,10.19616,2332
BRTGRS,Breitgrießkarspitze,,47.40778,11.37811,2590
BRITHR,Breithorn,,46.41889,7.89428,3785
BREITH,Breithorn,,47.2115,9.91425,2081
BRITHR,Breithorn,,45.94082,7.74783,4164
BRTHRN,Breithorn,,45.94082,7.74809,4164
BRHPAS,Breithornpass,Punkt liegt ca. 250 m nordöstl. des in der Landeskarte eingetragenen Passes und entspricht dem begangenen Pass,45.93339,7.74516,3845
BRTLHR,Breitlauihorn,,46.41283,7.88123,3655
